Product ID,Product Name,Current Price,Original Price,Discount,Stock Status,Sizes,URL,Event Type,Timestamp,Image,Category,Variants
114235054,"OPI Good Enough To Treat Nail Lacquer Collection, 2 x 15ml",14.97,29.95,50.02,In Stock,One Size,https://www.johnlewis.com/opi-good-enough-to-treat-nail-lacquer-collection-2-x-15ml/p114235054,New,2026-01-08 08:27:51,https://media.johnlewiscontent.com/i/JohnLewis/114235043,Beauty & Fragrance,
2163603,Carefix Maternity Support Belt,9.99,19.99,50.03,In Stock,S,https://www.johnlewis.com/carefix-maternity-support-belt/p2163603,New,2026-01-08 08:27:48,https://media.johnlewiscontent.com/i/JohnLewis/005183555,Beauty & Fragrance,
113779603,"John Lewis Aria Leopard Headband, Black",8.70,29.00,70.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-aria-leopard-headband-black/p113779603,Price_change,2026-01-08 08:27:46,https://media.johnlewiscontent.com/i/JohnLewis/113310100,Beauty & Fragrance,
113779605,"John Lewis Aria Headband, Red",8.70,29.00,70.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-aria-headband-red/p113779605,Price_change,2026-01-08 08:27:43,https://media.johnlewiscontent.com/i/JohnLewis/113310104,Beauty & Fragrance,
113779602,"John Lewis Aria Headband, Claret",8.70,29.00,70.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-aria-headband-claret/p113779602,Price_change,2026-01-08 08:27:40,https://media.johnlewiscontent.com/i/JohnLewis/113310102,Beauty & Fragrance,
113779604,"John Lewis Aria Headband, Natural",8.70,29.00,70.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-aria-headband-natural/p113779604,Price_change,2026-01-08 08:27:37,https://media.johnlewiscontent.com/i/JohnLewis/113310103,Beauty & Fragrance,
113586137,"John Lewis Cotton Napkin, Set of 4, Pink",6.00,12.00,50.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-cotton-napkin-set-of-4-pink/p113586137,New,2026-01-08 08:23:27,https://media.johnlewiscontent.com/i/JohnLewis/113555155,Cook & Dine,
113396992,"John Lewis Footed Hand Painted Stoneware Teacup, 400ml, Blue Sky",5.00,10.00,50.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-footed-hand-painted-stoneware-teacup-400ml-blue-sky/p113396992,New,2026-01-08 08:23:24,https://media.johnlewiscontent.com/i/JohnLewis/113250004,Cook & Dine,
113475187,"John Lewis Rectangular Cotton Linen Blend Tablecloth, 250 x 160cm, Sage",30.00,60.00,50.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-rectangular-cotton-linen-blend-tablecloth-250-x-160cm-sage/p113475187,New,2026-01-08 08:23:21,https://media.johnlewiscontent.com/i/JohnLewis/113421959,Cook & Dine,
113567227,"Le Creuset Black Phenolic Handle Stainless Steel Blade Santoku Knife, 18cm",72.50,145.00,50.00,In Stock,One Size,https://www.johnlewis.com/le-creuset-black-phenolic-handle-stainless-steel-blade-santoku-knife-18cm/p113567227,New,2026-01-08 08:23:19,https://media.johnlewiscontent.com/i/JohnLewis/113559388,Cook & Dine,
